age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,target
31.0,Private,112.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
44.0,Federal-gov,146686.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
40.0,Private,226908.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
47.0,Private,61369.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United,1.0
40.0,Private,163833.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United,1.0
40.0,Private,105842.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,40.0,United-States,1.0
59.0,Private,186934.0,Bachelors,13.0,Married-c,Prof-specialty,Wife,White,Female,0.0,0.0,46.0,United-States,1.0
45.0,Private,254545.0,Masters,14.0,Married-civ-spouse,Exec,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
50.0,Private,115323.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
45.0,Private,234493.0,Bachelors,13.0,Married-civ-sp,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
53.0,Private,162541.0,Bachelors,13.0,Married-c,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
59.0,Private,204401.0,HS-grad,9.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
34.0,Private,125923.0,Masters,14.0,Married-civ-,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
35.0,Private,118230.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
27.0,Private,246862.0,HS-grad,9.0,Married-,Handlers-cleaners,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
47.0,Private,134770.0,HS-grad,9.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,1.0
43.0,Private,238971.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
37.0,Private,283095.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
33.0,Private,2245.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
39.0,Local-gov,171912.0,Masters,14.0,Never-married,Exec-managerial,Not-,White,Male,0.0,0.0,35.0,United-States,1.0
34.0,Private,223465.0,Masters,14.0,Married-civ-,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
33.0,Local-gov,273937.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,40.0,United-States,1.0
48.0,Private,288095.0,Doctorate,16.0,Married-,Prof-specialty,Husband,White,Male,7298.0,0.0,50.0,United-States,1.0
31.0,Private,206962.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
38.0,Private,170124.0,Bachelors,13.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,50.0,United-States,1.0
47.0,Private,2968.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
51.0,Private,145426.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
29.0,Private,151339.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
37.0,Private,1416.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,45.0,United-States,1.0
49.0,Private,119565.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
40.0,Private,137922.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,56.0,United-States,1.0
26.0,Private,161326.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
52.0,Private,121581.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
56.0,Private,99146.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United,1.0
62.0,Private,346496.0,Bachelors,13.0,Married-civ-sp,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
45.0,Private,182854.0,Masters,14.0,Married-civ-spouse,Exec-,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
46.0,Private,97793.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-,1.0
47.0,State-gov,185789.0,Doctorate,16.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
45.0,Private,281637.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-,1.0
37.0,Local-gov,99729.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,48.0,United-States,1.0
47.0,Private,162361.0,7th-8th,4.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
41.0,Private,186303.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Hus,Black,Male,0.0,0.0,45.0,United-States,1.0
38.0,Private,295862.0,Bachelors,13.0,Never-married,Tech-support,Unmarried,White,Female,0.0,0.0,40.0,United-States,1.0
56.0,Private,102344.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
47.0,Private,161397.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
50.0,Private,241166.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
49.0,Private,77923.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
43.0,Private,186196.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,50.0,United-States,1.0
38.0,Self-emp-inc,121826.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
48.0,Private,156597.0,Bachelors,13.0,Divorced,Prof,Not-in-family,White,Female,0.0,0.0,50.0,United-States,1.0
46.0,Private,111.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1902.0,50.0,United-States,1.0
50.0,Private,177954.0,HS-grad,9.0,Married,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
51.0,Private,131266.0,Bachelors,13.0,Married-civ,Prof-specialty,Wife,White,Female,0.0,0.0,20.0,United-States,1.0
31.0,Private,382619.0,Masters,14.0,Married-civ-spouse,Prof-,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
49.0,Private,140743.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,90.0,United-States,1.0
36.0,Private,63746.0,Some-college,10.0,Married-civ-spouse,Craft,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
44.0,Private,213832.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
43.0,Private,125797.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
37.0,Private,154865.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
42.0,Private,155489.0,Some-college,10.0,Married-civ,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
52.0,Private,135775.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
43.0,Self-emp-inc,207531.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1887.0,50.0,United-States,1.0
46.0,Private,148799.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United,1.0
46.0,Private,254675.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
43.0,Private,97986.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
38.0,Self-emp-not-inc,117867.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
49.0,Private,121124.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
51.0,Private,160518.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
34.0,Private,351273.0,Bachelors,13.0,Married-civ-spouse,Sales,Hus,White,Male,0.0,0.0,60.0,United-States,1.0
34.0,Private,163736.0,Some-college,10.0,Divorced,Exec,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
46.0,Private,118531.0,Some-college,10.0,Married-civ-spouse,Sales,Hus,White,Male,0.0,0.0,40.0,United-States,1.0
60.0,Private,262860.0,Doctorate,16.0,Married-civ-spouse,Prof,Husband,White,Male,0.0,0.0,48.0,United-States,1.0
51.0,Private,279637.0,Bachelors,13.0,Married-civ-sp,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
40.0,Private,12.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
51.0,Private,162222.0,Some-college,10.0,Married-civ-,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
33.0,Private,91925.0,Masters,14.0,Married-civ-sp,Craft-repair,Husband,Black,Male,0.0,0.0,40.0,United-States,1.0
37.0,Self-emp-inc,262815.0,HS-grad,9.0,Married,Sales,Husband,White,Male,7688.0,0.0,45.0,United-States,1.0
44.0,Private,121124.0,Bachelors,13.0,Married-civ-spouse,Sales,Hus,White,Male,0.0,0.0,40.0,United-States,1.0
64.0,Private,115093.0,Bachelors,13.0,Married-c,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
40.0,Private,229799.0,Bachelors,13.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,55.0,United-States,1.0
38.0,Private,153847.0,Masters,14.0,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40.0,United-,1.0
44.0,Private,102925.0,Bachelors,13.0,Married-civ,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
50.0,Private,102963.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
41.0,Private,283933.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
63.0,Private,125892.0,Masters,14.0,Married-civ-sp,Exec-managerial,Wife,White,Female,0.0,0.0,48.0,United-States,1.0
45.0,Private,241998.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
48.0,Private,109818.0,HS,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
39.0,Private,140121.0,HS-grad,9.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
49.0,Private,178322.0,Some-college,10.0,Married-civ-spouse,Sales,Hus,Black,Male,0.0,0.0,40.0,United-States,1.0
46.0,Local-gov,157097.0,Doctorate,16.0,Married-,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
44.0,Private,206869.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
29.0,Private,153093.0,HS-grad,9.0,Married-civ,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
36.0,Private,148856.0,Some-college,10.0,Married-civ,Prof-specialty,Wife,White,Female,0.0,0.0,50.0,United-States,1.0
40.0,Private,336827.0,11th,7.0,Married-civ-,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
32.0,State-gov,170150.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
60.0,Private,34377.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,40.0,United-States,1.0
42.0,Private,181386.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
44.0,Private,162437.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United,1.0
42.0,Private,292055.0,Prof-school,15.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
48.0,Private,204567.0,Masters,14.0,Married-civ-spouse,Exec-,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
47.0,Private,34.0,Doctorate,16.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
47.0,Private,12791.0,HS-grad,9.0,Married-c,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
50.0,Private,311475.0,HS-grad,9.0,Married-civ,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
38.0,Private,206901.0,HS-grad,9.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
39.0,Private,266791.0,12th,8.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,48.0,United,1.0
42.0,Private,47867.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
37.0,Private,261580.0,Doctorate,16.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
43.0,Private,232538.0,Bachelors,13.0,Married-civ-spouse,Sales,Hus,Black,Male,0.0,0.0,50.0,United-States,1.0
33.0,Federal,82387.0,Bachelors,13.0,Divorced,Prof-specialty,Unmarried,White,Male,0.0,0.0,55.0,United-States,1.0
38.0,Private,173881.0,Assoc-acdm,12.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
34.0,Private,309906.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
49.0,Private,133629.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
57.0,Private,166569.0,Masters,14.0,Married-civ-spouse,Exec-,Husband,White,Male,0.0,1977.0,40.0,United-States,1.0
44.0,Private,162614.0,Bachelors,13.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,70.0,United-States,1.0
39.0,Private,117737.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103.0,0.0,40.0,United-States,1.0
37.0,Private,18.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
48.0,Private,310072.0,Some-college,10.0,Never-married,Exec-managerial,Not-in-family,White,Female,15024.0,0.0,42.0,United-States,1.0
48.0,Private,173840.0,Bachelors,13.0,Married-civ-spouse,Sales,Hus,Black,Male,0.0,0.0,40.0,United-States,1.0
33.0,Private,154072.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
55.0,Private,163028.0,HS-grad,9.0,Married-civ,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
37.0,Private,172538.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
49.0,Private,177950.0,Some-college,10.0,Married-civ,Craft-repair,Husband,White,Male,0.0,0.0,80.0,United-States,1.0
44.0,Private,241153.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
33.0,Private,183925.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
40.0,Private,162858.0,Assoc-acdm,12.0,Married-civ,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Poland,1.0
40.0,Private,170584.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
43.0,Private,71462.0,Bachelors,13.0,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,60.0,United-States,1.0
42.0,Private,163914.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United,1.0
37.0,Self-emp-not-inc,342895.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
29.0,Private,198273.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
47.0,Private,120129.0,Some-college,10.0,Married-civ-spouse,Prof,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
53.0,Private,206096.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
36.0,Private,207734.0,HS-grad,9.0,Married-civ,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
36.0,Private,296033.0,Doctorate,16.0,Divorced,Prof-specialty,Not-in,White,Male,0.0,0.0,50.0,United-States,1.0
42.0,Private,166837.0,Masters,14.0,Married-civ-spouse,Prof-,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
39.0,Private,204463.0,HS-grad,9.0,Married-civ,Craft-repair,Husband,White,Male,0.0,0.0,48.0,United-States,1.0
46.0,Private,119471.0,HS-grad,9.0,Married-c,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
40.0,Private,258878.0,HS-grad,9.0,Married-civ-spouse,Sales,Hus,White,Male,0.0,0.0,50.0,United-States,1.0
46.0,Private,121361.0,B,13.0,Married-civ-spouse,Sales,Husband,White,Male,99999.0,0.0,50.0,United-States,1.0
30.0,State-gov,108935.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
42.0,Private,122066.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
43.0,Private,342684.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
47.0,Private,183833.0,Bachelors,13.0,Married-civ-spouse,Sales,Hus,White,Male,0.0,0.0,40.0,United-States,1.0
62.0,Private,144747.0,Bachelors,13.0,Married-c,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
30.0,Private,340421.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
37.0,Private,112177.0,HS-grad,9.0,Married-civ-spouse,Exec,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
47.0,Self-emp-not-inc,111499.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
30.0,Private,155847.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,45.0,United-States,1.0
38.0,Private,108418.0,Some-college,10.0,Divorced,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,United-States,1.0
34.0,Self-emp-inc,294963.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
53.0,Private,353832.0,Masters,14.0,Married-civ-spouse,Prof-,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
37.0,Private,227868.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
40.0,Private,58800.0,HS,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
48.0,Private,252834.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
29.0,Private,105313.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
45.0,Private,231556.0,HS-grad,9.0,Married-,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
36.0,Private,19898.0,Some-college,10.0,Divorced,Exec,Not-in-family,White,Female,0.0,0.0,40.0,United-States,1.0
43.0,Self-emp-inc,244521.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
59.0,Private,155908.0,Bachelors,13.0,Married-civ-spouse,Sales,Hus,White,Male,0.0,0.0,40.0,United-States,1.0
31.0,Private,284511.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
47.0,Self-emp-not-inc,169958.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
42.0,Private,184960.0,Some-college,10.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
34.0,Private,186909.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
53.0,Private,13.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,1.0
44.0,Private,168329.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,1.0
62.0,Local-gov,152963.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
48.0,Private,135815.0,Assoc-acdm,12.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
39.0,Private,100890.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,30.0,United-States,1.0
44.0,Private,213868.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
47.0,Private,221556.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
55.0,Self-emp-inc,236486.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,99999.0,0.0,60.0,United-States,1.0
55.0,Private,226902.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,45.0,United-States,1.0
34.0,Private,177822.0,Some-college,10.0,Married-civ-sp,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
51.0,Local-gov,204547.0,HS-grad,9.0,Married-,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
43.0,Private,5.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
51.0,Private,93781.0,Assoc-acdm,12.0,Married-,Other-service,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
51.0,Private,20.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
48.0,Private,104501.0,Assoc-voc,11.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
51.0,Local-gov,172477.0,Some-college,10.0,Married,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
46.0,Private,272465.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,1977.0,40.0,United-States,1.0
37.0,Private,156987.0,Some-college,10.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
39.0,Private,163050.0,Prof-school,15.0,Married-c,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
46.0,Private,154882.0,Masters,14.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1887.0,40.0,United-States,1.0
53.0,Private,244901.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-,1.0
35.0,Private,187832.0,HS-grad,9.0,Married-c,Adm-clerical,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
36.0,Private,51747.0,Some,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
37.0,Private,310072.0,Bachelors,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-,1.0
52.0,Self-emp-inc,173474.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
38.0,Private,261395.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
38.0,Private,211327.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
46.0,Private,371839.0,HS-grad,9.0,Married-civ,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
28.0,Private,274723.0,HS-grad,9.0,Div,Craft-repair,Not-in-family,White,Female,0.0,0.0,45.0,United-States,1.0
41.0,Private,287905.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,65.0,United-States,1.0
43.0,Self-emp-inc,357572.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,48.0,United-States,1.0
48.0,Private,176786.0,Bachelors,13.0,Married-civ,Exec-managerial,Wife,White,Female,0.0,0.0,35.0,United-States,1.0
45.0,Private,102940.0,Masters,14.0,Married-civ-,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
53.0,Private,257737.0,Bachelors,13.0,Married-c,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
41.0,Private,46715.0,Doctorate,16.0,Divorced,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,United-States,1.0
34.0,Private,20.0,Bachelors,13.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,50.0,United-States,1.0
39.0,Private,183636.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
49.0,Self-emp-not-inc,147988.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,7688.0,0.0,46.0,United-States,1.0
34.0,Private,243529.0,Some-college,10.0,Married-c,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
34.0,Private,133932.0,Bachelors,13.0,Married-c,Other-service,Own-child,White,Male,0.0,0.0,40.0,United-States,1.0
36.0,Private,61511.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,35.0,United-States,1.0
37.0,Private,87915.0,HS-grad,9.0,Div,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1.0
36.0,Private,218633.0,Bachelors,13.0,Married-civ,Exec-managerial,Husband,White,Male,0.0,0.0,45.0,United-States,1.0
51.0,Private,2069.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,1.0
51.0,Private,1775.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,35.0,United-States,1.0
43.0,Private,96432.0,Assoc-voc,11.0,Married-,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1.0
40.0,Private,51778.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1.0
