LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,target
50000.0,1,3,1,36.0,0,0,0,0,0,-1,918.0,918.0,775.0,0.0,918.0,918.0,700.0,700.0,0.0,0.0,0.0,0.0,1.0
20000.0,2,2,1,37.0,0,0,-1,-1,-2,-2,7088.0,0.0,944.0,0.0,0.0,0.0,0.0,2500.0,1000.0,0.0,0.0,1000.0,1.0
200000.0,2,2,2,26.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60000.0,2,1,2,27.0,0,0,0,0,0,0,51677.0,51660.0,59924.0,17961.0,1310.0,9763.0,1280.0,12.0,1230.0,700.0,1260.0,0.0,1.0
360000.0,1,1,1,46.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
230000.0,2,3,2,22.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
240000.0,2,2,2,29.0,-1,-1,-1,-1,-1,-1,1203.0,973.0,1096.0,799.0,799.0,799.0,1096.0,1096.0,799.0,0.0,795.0,795.0,1.0
20000.0,1,2,2,27.0,0,0,0,0,0,2,4961.0,9076.0,8028.0,9302.0,9304.0,9300.0,0.0,633.0,1708.0,0.0,1052.0,0.0,1.0
60000.0,2,2,2,24.0,1,2,2,2,0,0,53593.0,50937.0,46649.0,50937.0,49737.0,46610.0,0.0,5000.0,0.0,2000.0,2000.0,2000.0,1.0
150000.0,2,3,1,41.0,-1,2,2,2,-2,-2,1370.0,1370.0,0.0,2105.0,2105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,2,2,2,31.0,-2,-2,-2,-2,-2,-2,0.0,2500.0,2500.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,1.0
200000.0,1,1,1,47.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250000.0,2,2,1,45.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150000.0,1,1,2,29.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80000.0,2,1,1,39.0,2,2,2,0,0,0,61618.0,65753.0,68604.0,70734.0,68603.0,69063.0,0.0,0.0,3000.0,3000.0,3000.0,3000.0,1.0
50000.0,1,2,2,23.0,0,0,0,0,0,0,28522.0,29785.0,28781.0,28987.0,18763.0,18695.0,2000.0,1500.0,1300.0,1000.0,1000.0,1000.0,1.0
80000.0,2,2,1,40.0,2,0,-2,-2,-2,-2,3544.0,0.0,0.0,2816.0,2816.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0
180000.0,2,1,2,25.0,0,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,2,1,1,48.0,3,4,2,3,-2,-2,0.0,524.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
180000.0,2,1,2,60.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,1,2,1,38.0,-1,-1,-1,-1,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30000.0,2,3,1,37.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
260000.0,1,1,2,32.0,0,-1,-1,-1,0,0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,11200.0,11500.0,1000.0,11500.0,500.0,1.0
50000.0,2,1,2,40.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90000.0,2,3,1,23.0,-1,-1,-1,-1,-1,-1,780.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,1.0
130000.0,2,2,2,27.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50000.0,2,2,2,39.0,0,0,0,0,2,0,56470.0,57773.0,6548.0,7399.0,60466.0,6650.0,3200.0,2000.0,0.0,2300.0,2400.0,0.0,1.0
50000.0,2,1,2,22.0,0,0,0,-1,0,0,439.0,5078.0,0.0,467.0,0.0,0.0,2000.0,2000.0,0.0,0.0,0.0,0.0,1.0
20000.0,2,2,2,22.0,2,2,2,2,2,2,10400.0,10353.0,9074.0,9784.0,9052.0,7860.0,0.0,2100.0,0.0,0.0,0.0,0.0,1.0
90000.0,2,3,2,37.0,2,0,0,0,0,0,95764.0,99737.0,95578.0,98517.0,87247.0,83699.0,0.0,6000.0,5000.0,5000.0,5000.0,0.0,1.0
20000.0,2,1,1,37.0,-1,-1,-1,-2,-2,-2,0.0,565.0,0.0,1775.0,1661.0,0.0,0.0,1775.0,0.0,0.0,0.0,0.0,1.0
180000.0,1,2,1,30.0,0,0,0,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
380000.0,1,3,2,35.0,-1,-1,-1,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50000.0,2,2,2,26.0,1,-2,-2,-2,0,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150000.0,2,3,1,38.0,0,0,-1,-1,-2,-1,1232.0,1328.0,-8.0,0.0,0.0,0.0,1328.0,1328.0,0.0,0.0,0.0,0.0,1.0
80000.0,1,1,2,32.0,0,0,0,0,-1,-1,4580.0,11256.0,1236.0,4500.0,4500.0,4500.0,1236.0,1236.0,2000.0,4500.0,4500.0,4500.0,1.0
100000.0,1,2,1,44.0,-1,2,2,-1,0,-2,80582.0,80991.0,-18.0,-18.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,2,2,2,25.0,0,0,0,0,-2,-2,4924.0,5044.0,2000.0,484.0,489.0,0.0,2000.0,2000.0,2000.0,0.0,0.0,0.0,1.0
80000.0,1,2,2,35.0,0,0,0,0,0,0,85891.0,89901.0,76549.0,89934.0,90699.0,90593.0,2000.0,2000.0,3100.0,3500.0,3000.0,3000.0,1.0
50000.0,1,1,1,50.0,-1,2,2,2,2,2,1673.0,1425.0,1425.0,1425.0,1425.0,1425.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30000.0,2,3,2,34.0,2,2,2,2,-2,2,16001.0,19001.0,18001.0,19001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,2,2,2,42.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100000.0,2,2,2,26.0,2,2,2,2,0,0,94610.0,101052.0,92640.0,96495.0,91434.0,89683.0,0.0,0.0,4200.0,0.0,3900.0,3900.0,1.0
180000.0,2,2,1,40.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80000.0,2,1,1,44.0,1,2,2,2,2,2,85241.0,82696.0,86453.0,104976.0,96333.0,92738.0,4000.0,0.0,5000.0,13000.0,2000.0,3000.0,1.0
140000.0,2,1,2,23.0,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,540.0,1.0
240000.0,1,1,2,41.0,0,0,0,-1,0,0,547.0,17072.0,18056.0,8981.0,0.0,18062.0,1611.0,2000.0,1000.0,0.0,1000.0,0.0,1.0
160000.0,2,2,2,27.0,-1,-1,-1,-1,-1,-2,1398.0,1296.0,1296.0,0.0,1296.0,0.0,1296.0,1296.0,1296.0,0.0,0.0,0.0,1.0
30000.0,1,2,1,47.0,2,0,0,0,0,2,28720.0,29199.0,30308.0,29450.0,29078.0,28404.0,3400.0,3000.0,1000.0,1000.0,900.0,0.0,1.0
140000.0,2,2,2,25.0,2,0,0,0,0,0,130145.0,136614.0,133974.0,144632.0,134425.0,139921.0,5000.0,5000.0,5000.0,5000.0,2000.0,2000.0,1.0
360000.0,2,1,1,46.0,1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50000.0,2,2,1,49.0,2,2,2,2,2,0,48939.0,48739.0,45735.0,45251.0,46712.0,44913.0,3200.0,0.0,2000.0,1000.0,1000.0,1000.0,1.0
180000.0,2,2,2,34.0,1,-2,-2,2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,1.0
360000.0,2,1,1,38.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,1,3,1,44.0,1,2,0,2,2,2,946.0,838.0,1443.0,1388.0,1438.0,1446.0,2134.0,0.0,0.0,0.0,0.0,0.0,1.0
50000.0,2,2,1,35.0,0,0,0,0,2,2,54930.0,55727.0,48766.0,48900.0,45395.0,49504.0,3200.0,20.0,0.0,2000.0,2000.0,2100.0,1.0
20000.0,1,1,1,28.0,2,2,-2,-2,-2,-2,2830.0,3045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
450000.0,1,2,1,41.0,-2,2,2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,1.0
80000.0,2,1,1,29.0,2,0,0,-2,-2,-2,3946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.0,0.0,0.0,0.0,1.0
360000.0,2,1,1,25.0,0,-1,-1,-1,-1,0,0.0,0.0,2880.0,0.0,3078.0,2908.0,1650.0,0.0,0.0,1027.0,1049.0,0.0,1.0
30000.0,2,1,1,42.0,0,0,0,0,0,-1,7015.0,6076.0,7038.0,7055.0,7076.0,7365.0,1500.0,1500.0,2000.0,1500.0,1000.0,1500.0,1.0
90000.0,1,2,2,30.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,1,3,2,22.0,1,-2,-2,-2,-2,-2,0.0,0.0,-80.0,-80.0,-80.0,-80.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,1,2,2,26.0,2,0,0,0,0,0,928.0,928.0,928.0,904.0,904.0,904.0,2000.0,5000.0,0.0,0.0,0.0,1500.0,1.0
320000.0,1,3,2,31.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30000.0,2,2,2,22.0,0,0,0,0,0,0,30030.0,29849.0,29076.0,28786.0,30862.0,2790.0,1458.0,1405.0,11.0,776.0,781.0,0.0,1.0
20000.0,1,2,2,27.0,0,0,2,2,2,2,17091.0,17248.0,17241.0,17026.0,14100.0,17000.0,2000.0,0.0,2000.0,2000.0,0.0,2000.0,1.0
150000.0,1,1,2,36.0,-2,2,2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200000.0,2,2,2,28.0,-1,-1,0,0,0,-1,4693.0,1711.0,1711.0,46971.0,9882.0,47980.0,2000.0,1814.0,12000.0,23000.0,1500.0,13000.0,1.0
190000.0,2,2,2,30.0,2,0,0,0,0,0,72425.0,61825.0,79076.0,87690.0,90337.0,91583.0,3000.0,3100.0,2200.0,2200.0,2200.0,22000.0,1.0
210000.0,2,2,2,34.0,1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
120000.0,2,2,1,26.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150000.0,2,1,1,52.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
310000.0,1,2,2,33.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,1,2,2,31.0,2,0,-2,-2,2,-2,3446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300000.0,2,1,1,37.0,3,2,-2,0,-2,-2,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
360000.0,1,3,2,27.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,1,1,2,24.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,1,2,1,40.0,0,0,0,0,0,2,17109.0,18054.0,19200.0,17981.0,17071.0,18094.0,2000.0,1000.0,1000.0,0.0,800.0,0.0,1.0
300000.0,2,3,2,34.0,2,2,2,0,0,0,309002.0,296008.0,281231.0,287065.0,279901.0,274974.0,3100.0,5000.0,0.0,0.0,0.0,396.0,1.0
80000.0,1,2,2,24.0,0,0,0,0,0,0,46619.0,48918.0,47759.0,48734.0,47941.0,46119.0,2000.0,2000.0,5000.0,2000.0,2000.0,2000.0,1.0
120000.0,1,1,1,48.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,2,2,1,36.0,1,2,2,2,2,2,17891.0,18784.0,17891.0,18000.0,18072.0,19237.0,1500.0,1500.0,0.0,0.0,0.0,0.0,1.0
50000.0,2,1,1,34.0,-1,-1,-1,-1,0,-1,1659.0,1659.0,0.0,0.0,518.0,518.0,1659.0,0.0,0.0,518.0,0.0,0.0,1.0
20000.0,1,2,1,46.0,0,0,0,0,0,0,16054.0,14084.0,17062.0,15713.0,17073.0,17982.0,8500.0,12500.0,15000.0,6500.0,6500.0,5100.0,1.0
200000.0,2,2,1,40.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,2,2,2,25.0,2,2,2,2,2,2,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300000.0,2,1,2,43.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200000.0,2,2,1,30.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100000.0,2,1,1,47.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,1,2,2,25.0,-1,-1,-1,-1,-1,-2,1121.0,1268.0,1268.0,1268.0,0.0,0.0,1120.0,1268.0,0.0,0.0,0.0,0.0,1.0
50000.0,1,1,1,41.0,0,0,0,2,0,2,49758.0,47853.0,47618.0,46977.0,43739.0,47223.0,1717.0,2000.0,2000.0,3000.0,2000.0,1600.0,1.0
30000.0,2,1,2,38.0,2,2,2,2,2,2,714.0,3615.0,714.0,556.0,683.0,683.0,0.0,1256.0,6.0,0.0,0.0,860.0,1.0
50000.0,2,1,1,41.0,2,2,2,2,0,0,38721.0,39075.0,39061.0,39062.0,41053.0,40290.0,0.0,3600.0,2000.0,2000.0,2000.0,1715.0,1.0
50000.0,2,2,1,29.0,0,0,0,0,0,0,51150.0,47961.0,48839.0,46823.0,47748.0,48767.0,2000.0,2000.0,5000.0,5000.0,4000.0,2000.0,1.0
50000.0,1,2,2,37.0,2,2,-2,-2,-1,-1,105617.0,94467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,2,3,1,45.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
210000.0,2,1,1,49.0,-1,-1,-1,-1,-1,-1,518.0,18.0,0.0,1453.0,1453.0,0.0,18.0,0.0,1453.0,0.0,0.0,0.0,1.0
300000.0,2,2,1,34.0,0,0,0,0,0,2,7947.0,8523.0,8613.0,8525.0,4897.0,4896.0,2500.0,2000.0,2000.0,2000.0,2000.0,0.0,1.0
360000.0,1,2,1,59.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60000.0,2,2,2,24.0,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30000.0,2,2,2,33.0,1,-2,-2,-2,-2,-2,1434.0,1434.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,2,2,2,26.0,2,2,2,2,2,2,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80000.0,2,2,2,30.0,-1,-1,-1,-1,-1,-1,8098.0,8098.0,704.0,8098.0,8098.0,8098.0,8098.0,8098.0,704.0,9088.0,8098.0,8098.0,1.0
50000.0,1,2,2,23.0,1,2,2,2,0,0,479.0,595.0,2199.0,2619.0,2585.0,2565.0,0.0,0.0,0.0,1000.0,2565.0,0.0,1.0
30000.0,2,2,1,44.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,2,1,1,39.0,3,2,2,2,2,2,19200.0,20170.0,19895.0,19943.0,19868.0,19504.0,0.0,5000.0,0.0,0.0,0.0,0.0,1.0
150000.0,2,3,2,28.0,2,2,2,2,2,2,125500.0,123447.0,123837.0,121331.0,97414.0,107946.0,3200.0,4500.0,5000.0,4200.0,4300.0,3500.0,1.0
80000.0,2,1,1,41.0,-2,2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
240000.0,2,1,2,32.0,-1,-2,-1,0,-1,0,3458.0,749.0,5478.0,1210.0,478.0,1428.0,5800.0,1230.0,1210.0,478.0,0.0,0.0,1.0
30000.0,2,2,1,35.0,1,-2,-2,-2,-2,-2,4694.0,3404.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10000.0,2,2,2,28.0,1,2,2,2,2,2,9999.0,101891.0,10496.0,4983.0,4963.0,4881.0,0.0,2000.0,2000.0,2000.0,2000.0,0.0,1.0
260000.0,1,2,1,33.0,1,-2,-2,-1,-2,-2,2048.0,-200.0,-200.0,-200.0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,1.0
100000.0,1,2,1,31.0,0,0,0,0,0,2,99414.0,99010.0,97999.0,97732.0,100241.0,101946.0,5500.0,3000.0,5500.0,1060.0,2000.0,0.0,1.0
20000.0,2,2,1,37.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50000.0,2,1,1,42.0,-2,-2,-2,2,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80000.0,1,3,1,44.0,2,0,0,0,0,0,46661.0,62666.0,72778.0,71313.0,73856.0,79255.0,5000.0,5000.0,3000.0,5000.0,5000.0,5000.0,1.0
360000.0,1,1,1,43.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
140000.0,1,1,1,44.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
360000.0,2,1,1,42.0,1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50000.0,1,2,1,54.0,0,0,0,0,0,0,49764.0,4797741.0,45946.0,46943.0,47147.0,48943.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1.0
50000.0,1,2,2,33.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60000.0,2,1,2,25.0,0,0,0,0,-2,-2,1299.0,1299.0,65006.0,65005.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,1.0
30000.0,1,2,1,37.0,0,0,0,0,0,0,30761.0,30066.0,30128.0,40581.0,40290.0,42639.0,2000.0,2000.0,2000.0,1014.0,1023.0,2200.0,1.0
20000.0,2,1,2,27.0,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60000.0,1,2,2,27.0,3,2,2,0,2,2,77751.0,71511.0,71210.0,72425.0,7097.0,7062.0,0.0,2000.0,2000.0,1000.0,1000.0,700.0,1.0
100000.0,2,1,1,32.0,0,0,0,0,0,0,80768.0,85975.0,81357.0,85983.0,84140.0,85337.0,3000.0,15000.0,1000.0,2000.0,2000.0,2000.0,1.0
210000.0,2,1,1,41.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
250000.0,2,2,1,46.0,-2,-2,-2,-2,-2,-2,-38.0,-38.0,-38.0,-38.0,0.0,-38.0,0.0,0.0,4100.0,0.0,0.0,0.0,1.0
360000.0,1,2,1,39.0,-1,-1,-1,0,0,0,1216.0,13500.0,13500.0,26862.0,27862.0,27862.0,13500.0,2200.0,27862.0,794.0,26962.0,0.0,1.0
300000.0,1,1,2,28.0,-1,-1,-2,-2,-2,-2,0.0,0.0,0.0,0.0,935.0,935.0,0.0,0.0,0.0,0.0,935.0,0.0,1.0
180000.0,1,1,1,49.0,-1,-1,-1,-2,-2,-2,599.0,1097.0,-150.0,-150.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,2,1,1,25.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
140000.0,2,2,1,54.0,-2,-2,-2,-2,-2,-2,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90000.0,1,3,1,41.0,0,0,-1,-1,-1,-2,2482.0,9.0,9.0,966.0,0.0,0.0,9.0,0.0,966.0,0.0,0.0,0.0,1.0
50000.0,1,2,1,35.0,2,2,2,2,2,2,47324.0,46895.0,49076.0,40604.0,46615.0,42115.0,0.0,3000.0,1000.0,2000.0,2000.0,3000.0,1.0
200000.0,2,1,2,24.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
140000.0,2,3,2,40.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,1,1,1,34.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100000.0,2,2,1,28.0,0,0,0,0,0,0,72488.0,71462.0,71288.0,15700.0,19860.0,19854.0,5000.0,2000.0,1500.0,1500.0,1500.0,0.0,1.0
250000.0,2,2,1,25.0,-1,-1,-1,-1,-1,-1,778.0,778.0,778.0,778.0,778.0,778.0,778.0,778.0,778.0,778.0,778.0,778.0,1.0
50000.0,2,1,1,50.0,-2,-2,-2,-2,-2,-2,0.0,0.0,524.0,524.0,524.0,524.0,0.0,0.0,524.0,524.0,424.0,0.0,1.0
50000.0,2,3,1,40.0,-1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
80000.0,2,1,2,28.0,0,0,0,0,0,0,44713.0,46646.0,47413.0,46184.0,49515.0,49630.0,1568.0,2900.0,1728.0,0.0,613.0,700.0,1.0
120000.0,2,1,2,37.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20000.0,1,1,2,24.0,2,2,0,0,0,0,7882.0,7882.0,9771.0,2696.0,2410.0,2410.0,1260.0,1481.0,1337.0,390.0,390.0,888.0,1.0
20000.0,2,1,1,30.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150000.0,1,3,2,58.0,0,0,0,2,0,0,131891.0,133850.0,133852.0,131310.0,132863.0,136575.0,4100.0,5000.0,6100.0,6700.0,0.0,6700.0,1.0
90000.0,1,1,3,34.0,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,0.0,390.0,390.0,390.0,390.0,390.0,1.0
150000.0,2,1,1,45.0,1,-2,-2,2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7400.0,0.0,0.0,0.0,1.0
50000.0,1,2,1,28.0,2,2,0,2,2,0,45977.0,49716.0,50867.0,43769.0,43862.0,43863.0,3000.0,2550.0,2000.0,0.0,1800.0,2000.0,1.0
20000.0,2,2,2,27.0,-1,2,-1,-1,-1,-1,636.0,906.0,1612.0,906.0,906.0,14.0,0.0,0.0,906.0,0.0,14.0,0.0,1.0
20000.0,2,2,1,30.0,-1,-1,-1,0,0,-2,461.0,461.0,461.0,461.0,632.0,0.0,461.0,461.0,632.0,0.0,0.0,0.0,1.0
80000.0,2,2,2,43.0,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,0.0,0.0,390.0,390.0,0.0,500.0,0.0,0.0,1.0
360000.0,2,3,1,40.0,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
110000.0,2,2,2,25.0,0,0,2,0,0,0,48737.0,49716.0,49738.0,49715.0,48739.0,49639.0,1474.0,2560.0,3400.0,3000.0,3000.0,3000.0,1.0
50000.0,1,2,2,31.0,1,2,2,2,3,2,5806.0,4334.0,4392.0,1799.0,2113.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,1.0
50000.0,2,3,1,46.0,0,0,0,0,0,0,46317.0,48746.0,48791.0,77970.0,79971.0,77970.0,3100.0,3200.0,3200.0,3100.0,3100.0,2200.0,1.0
110000.0,2,1,1,42.0,-1,-1,-1,-1,-1,-1,390.0,498.0,498.0,390.0,543.0,543.0,0.0,498.0,390.0,543.0,543.0,543.0,1.0
